project,page_title,date,pageviews
zh-yue.wikipedia,猴痘病毒,2022-10-02,5
zh-yue.wikipedia,猴痘病毒,2022-10-03,0
zh-yue.wikipedia,猴痘病毒,2022-10-04,1
zh-yue.wikipedia,猴痘病毒,2022-10-06,1
zh-yue.wikipedia,猴痘病毒,2022-10-08,1
zh-yue.wikipedia,猴痘病毒,2022-10-09,0
zh-yue.wikipedia,猴痘病毒,2022-10-10,0
zh-yue.wikipedia,猴痘病毒,2022-10-13,0
zh-yue.wikipedia,猴痘病毒,2022-10-14,0
zh-yue.wikipedia,猴痘病毒,2022-10-16,0
zh-yue.wikipedia,猴痘病毒,2022-10-17,0
zh-yue.wikipedia,猴痘病毒,2022-10-18,0
zh-yue.wikipedia,猴痘病毒,2022-10-20,0
zh-yue.wikipedia,猴痘病毒,2022-10-21,0
zh-yue.wikipedia,猴痘病毒,2022-10-23,0
zh-yue.wikipedia,猴痘病毒,2022-10-24,0
zh-yue.wikipedia,猴痘病毒,2022-10-25,0
zh-yue.wikipedia,猴痘病毒,2022-10-28,0
zh-yue.wikipedia,猴痘病毒,2022-11-01,2
zh-yue.wikipedia,猴痘病毒,2022-11-02,0
zh-yue.wikipedia,猴痘病毒,2022-11-04,0
zh-yue.wikipedia,猴痘病毒,2022-11-05,0
zh-yue.wikipedia,猴痘病毒,2022-11-07,0
zh-yue.wikipedia,猴痘病毒,2022-11-08,1
zh-yue.wikipedia,猴痘病毒,2022-11-09,0
zh-yue.wikipedia,猴痘病毒,2022-11-12,0
zh-yue.wikipedia,猴痘病毒,2022-11-13,0
zh-yue.wikipedia,猴痘病毒,2022-11-18,0
zh-yue.wikipedia,猴痘病毒,2022-11-19,0
zh-yue.wikipedia,猴痘病毒,2022-11-22,0
zh-yue.wikipedia,猴痘病毒,2022-11-23,1
zh-yue.wikipedia,猴痘病毒,2022-11-24,0
zh-yue.wikipedia,猴痘病毒,2022-11-25,0
zh-yue.wikipedia,猴痘病毒,2022-11-26,1
zh-yue.wikipedia,猴痘病毒,2022-11-27,0
zh-yue.wikipedia,猴痘病毒,2022-11-30,0
zh-yue.wikipedia,猴痘病毒,2022-12-04,0
zh-yue.wikipedia,猴痘病毒,2022-12-05,0
zh-yue.wikipedia,猴痘病毒,2022-12-07,1
zh-yue.wikipedia,猴痘病毒,2022-12-08,0
zh-yue.wikipedia,猴痘病毒,2022-12-10,2
zh-yue.wikipedia,猴痘病毒,2022-12-12,0
zh-yue.wikipedia,猴痘病毒,2022-12-16,0
zh-yue.wikipedia,猴痘病毒,2022-12-20,0
zh-yue.wikipedia,猴痘病毒,2022-12-24,1
zh-yue.wikipedia,猴痘病毒,2022-12-25,0
zh-yue.wikipedia,猴痘病毒,2022-12-29,0
